Site_ID|Name|WGS84_Lat|WGS84_Lon|Commod_gp|Src_Rec_No|Record_tp|Country|State|Ref_no
58192|HAMON (MAMON)|25.58|96.26|Au, Pt|66|AN ALLUVIAL GOLD OCCURRENCE; 100 OUNCES RECOVERED IN 1914-15; ASSOCIATED WITH PT.|Myanmar|Kachin|37
58241|MEZA RIVER|24.13|96.06|Au, Pt|116|AN ALLUVIAL GOLD OCCURRENCE; AU SAMPLE CONTAINS 2.4 % PT AND 7.05 % IRIDOSMINE.|Myanmar|Sagaing|37
58242|BAWDWIN|23.11|97.29|Pb, Zn, Ag; Cu, Co, Ni, Ba, Sb, Bi|150|WORLD CLASS DEPOSIT; THREE ORE LENSES; EXCELLENT  BASE METAL POTENTIAL.|Myanmar|Shan|37
58288|LONGYI|20.76|94.08|Cu, Cr|196|UNSPECIFIED ASSAY GRADE 11 % CU; POSSIBLE OPHIOLITE RELATED CU MINRALISATION; FURTHER WORKS NEEDED.|Myanmar|Maggwe|37
58342|BUTAUNG FOREST|23.76|95.98|Cu; Ni, Cr|257|STREAM SEDIMENT CU ANOMALY (UNDP 1978B, F, G).|Myanmar|Sagaing|37
58343|TAGAUNG TAUNG (CU)|23.39|96.15|Cu, Cr, Ni, Mn|258|STREAM SEDIMENT CU-NI-CR ANOMALY (UNDP 1978F, G).|Myanmar|Sagaing|37
58346|WEBULA|23.01|93.91|Cu, Ni, Cr|261|SOIL CU ANOMALY (UNDP 1978D, F).|Myanmar|Chin|37
58535|SHWEGU|24.11|96.78|Cr, Fe|457|A CHROMITE OCCURRENCE.|Myanmar|Kachin|37
58536|LEGONYWA (LEGONGYI)|17.63|94.98|Cr|458|A CHROMITE OCCURRENCE IN NEAR KWINGYI, HENZADA TOWNSHIP.|Myanmar|Ayeyarwady|37
58537|SHWELAUNGYIN|17.55|94.95|Cr|459|A CHROMITE OCCURRENCE ONE AND HALF MILE NORTH OF SHWELAUNGYIN VILLAGE, HENZADA TOWNSHIP.|Myanmar|Ayeyarwady|37
58538|ZIBINKWIN|17.60|95.00|Cr|460|A CHROMITE OCCURRENCE IN HENZADA TOWNSHIP.|Myanmar|Ayeyarwady|37
58539|TAGAUNG (INNET TAUNG)|23.57|96.18|Ni, Cr, Mn|461|AN IMPORTANT NICKEL-CHROMITE OCCURRENCE; LATERITIC NICKEL OCCURS AS GARNIERITE.|Myanmar|Sagaing|37
58540|MON CHAUNG|20.76|94.11|Cr|462|A CHROMITE OCCURRENCE.|Myanmar|Maggwe|37
58541|MOHOK (MABOK)|25.73|96.36|Cr|463|A CHROMITE OCCURRENCE.|Myanmar|Kachin|37
58542|NAMSHAMAW (CR)|25.75|96.37|Cr|464|A CHROMITE OCCURRENCE.|Myanmar|Kachin|37
58543|PANGMANAW|25.78|96.37|Cr|465|A CHROMITE OCCURRENCE IN TERTIARY CONGLOMERATE.|Myanmar|Kachin|37
58544|PAMAW (PANGMAW)|25.75|96.34|Cr|466|A CHROMITE OCCURRENCE.|Myanmar|Kachin|37
58545|SANHKA|25.68|96.34|Cr|467|A CHROMITE OCCURRENCE.|Myanmar|Kachin|37
58546|TAWMAW|25.68|96.25|Cr|468|BOULDER OF CHROMITE IN STREAMS.|Myanmar|Kachin|37
58547|WAYUTMAW|25.76|96.36|Cr|469|BOULDER OF CHROMITE IN STREAMS.|Myanmar|Kachin|37
58548|KADAING|19.37|94.60|Cr|470|A CHROMITE OCCURRENCE IN SERPENTINE.|Myanmar|Maggwe|37
58549|MWETAUNG|23.41|94.00|Ni, Cr|471|A CHROMITE-MICKEL OCCURRENCE; LOCALLY WITH 50 % CR2O3.|Myanmar|Chin|37
58550|SANLAIK|25.14|96.16|Ni|472|A LITERITIC NICKEL OCCURRENCE.|Myanmar|Chin|37
58551|SINGU|22.48|96.13|Ni, Fe|473|TRACE NICKEL IN IRON PYRITE OCCURRENCE.|Myanmar|Mandalay|37
58552|HEINDA BASIN|14.11|98.45|Sn, Pt|474|PLATINUM DETECTED IN TIN CONCENTRATES.|Myanmar|Tanintharyi|37
58734|NATCHAUNG|23.00|94.03|Fe, Cr|659|A LATERITIC HEMATITE-CHROMITE-LIMONITE OCCURRENCE.|Myanmar|Sagaing|37
59119|UTTARADIT|17.83|100.58|Cr|7251|CHROMITE VEINLETS IN ULTRAMAFIC RK OF PYROXENITE AND AMPHIBOLITE INTRUDED SHALE AND SA|Thailand|Uttaradit|38
59248|HUAI DUANG|17.83|102.38|Au; Pt|7382|PLACER GOLD DEPOSIT IN GRAVEL BED AT 8-20 FT DEPTH.|Thailand|Udon Thani|38
59249|BAN KHAM DUANG|17.83|102.38|Pt; Au|7383|PT AND AU BELIEVED TO DERIVE FROM MAFIC OR ULTRAMAFIC ROCKS.|Thailand|Udon Thani|38
59250|KHAM DUANG AU-PT DEPOSITS|17.83|102.38|Au; Pt|7384|FROM BANGA (4.75") DRILLING, CALCULATE TONAGE OF AU=61.6 KG AND PT=18.9 KG.|Thailand|Udon Thani|38
59956|BUKIT BU KA LO|6.01|101.64|Cr|8118|CHROMITE OCCURS IN SERPENTINIZED PERIDOTITE AS POCKETS BY EARLY MAGMATIC SEGREGATION.|Thailand|Narathiwat|38
60479|KAO BANG|22.61|106.25|Cu, Ni|1043|A COPPER-NIKEL SULPHIDE OCCURRENCE.|Vietnam||39
60489|CHALAM|15.21|108.45|Cu, Ni|1053|COPPER-NICKEL SULPHIDE OCCURRENCE.|Vietnam||39
60492|BAN PHUC|21.25|104.50|Cu, Ni|1056|PROSPECTED IN 1959-1963 BY 12,555M DRILLING & 3038M ADITING. NICCOLITE, VIOLARITE, RAMELSBERGITE PRE|Vietnam||39
60518|SON LA|21.16|104.58|Cu, Ni|1082|A COPPER-NICKEL SULPHIDE DEPOSIT.|Vietnam||39
60581|Baimazhai|22.83|103.03|Cu, Ni; Co, Pt, Au, Ag|1049|A ULTRAMAFIC-HOSTED CU-NI DEPOSIT.|China|Jinping County|40
60597|SANDASHAN|22.14|100.84|Cu, Ni|1069|A CU-NI SULPHIDE OCCURRENCE.|China||40
60598|CHANGJIE|22.71|99.65|Cu, Ni|1070|A CU-NI SULPHIDE OCCURRENCE.|China||40
68974|SUSANSKOYE|57.31|61.33|Ni|10|Depleted|Russia|Sverdlovskaya oblast'|46
69000|KHALILOVSKOYE|51.40|58.13|Cr|36|WORKED OUT|Russia|Orenburgskaya oblast'|46
69019|KURMANKULSKOYE|54.85|59.75|Cr|55|Depleted|Russia|Respublika Bashkortostan|46
69119|AKKARGINSKOYE|51.38|61.15|Cr|155|Depleted|Russia|Orenburgskaya oblast'|46
69120|AKKARGINSKOYE|51.38|61.15|Cr|156|Depleted|Russia|Orenburgskaya oblast'|46
69121|MESTOROZHDENIYE 5/2|51.16|58.15|Cr|157|Depleted|Russia|Orenburgskaya oblast'|46
69122|MESTOROZHDENIYE 5/1|51.16|58.15|Cr|158|Depleted|Russia|Orenburgskaya oblast'|46
69382|SAKSEYI LEVIYI|53.51|58.01|Cr|418|Depleted|Russia|Respublika Bashkortostan|46
69387|BOLSHOJI BASHART|53.36|57.70|Cr|423|Depleted|Russia|Respublika Bashkortostan|46
69388|KALKANOVSKOYE|54.41|59.20|Cr|424|Depleted|Russia|Respublika Bashkortostan|46
69389|KUTARSTANSKOYE|53.50|58.65|Cr|425|Depleted|Russia|Respublika Bashkortostan|46
69390|MENZHINSKOGO|53.31|57.73|Cr|426|Depleted|Russia|Respublika Bashkortostan|46
69391|KRASOVSKOYE|54.61|59.75|Cr|427|Depleted|Russia|Respublika Bashkortostan|46
69476|AKKARGINSKOE|51.25|61.16|Ni|512|Preliminary Exploration|Russia|Orenburgskaya oblast'|46
69488|BYSTRINSKOE|69.40|30.73|Ni|524|Detailed Exploration|Russia|Murmanskaya oblast'|46
69523|Severnoe Onki|69.38|30.81|Ni|559|Preliminary Exploration|Russia|Murmanskaya oblast'|46
69525|Lovnozerskoe|68.46|29.85|Ni|561|Detailed Exploration|Russia|Murmanskaya oblast'|46
69526|Nyuduaivench|67.88|32.90|Ni|562|Exploration|Russia|Murmanskaya oblast'|46
69527|ALLARECHENSKOE|69.03|30.30|Ni|563|Detailed Exploration|Russia|Murmanskaya oblast'|46
69588|PARUSHINSKOE|56.33|60.20|Ni|624|Additional Exploration|Russia|Sverdlovskaya oblast'|46
69589|KUNGURSKOE|56.61|60.15|Ni|625|Additional Exploration|Russia|Sverdlovskaya oblast'|46
69592|BELININSKOE|53.13|85.91|Ni|628|Preliminary Exploration|Russia|Altayskiy kray|46
69593|ALEKSANDROVSKOE|53.26|85.96|Ni|629|Search and Valuation Works|Russia|Altayskiy kray|46
69594|ELANDINSKO-KAMYSHENSKOE|53.21|85.73|Ni|630|Search and Valuation Works|Russia|Altayskiy kray|46
69599|Novopetropavlovskoe|51.65|58.18|Ni|635|Additional Exploration|Russia|Orenburgskaya oblast'|46
69601|AKKERMANOVSKOE 3|51.23|58.21|Ni|637|Additional Exploration|Russia|Orenburgskaya oblast'|46
69602|AKKERMANOVSKOE|51.23|58.21|Ni|638|Exploration|Russia|Orenburgskaya oblast'|46
69603|AKKERMANOVSKOE 4|51.21|58.25|Ni|639|Additional Exploration|Russia|Orenburgskaya oblast'|46
69605|NOVOTROITSKOE|51.21|58.41|Ni|641|Additional Exploration|Russia|Orenburgskaya oblast'|46
69607|NOVOAIYDYRLINSKOE|52.03|59.75|Ni|643|Exploration|Russia|Orenburgskaya oblast'|46
69609|STAROAKKERMANOVSKOE|51.23|58.23|Ni|645|Additional Exploration|Russia|Orenburgskaya oblast'|46
69610|AIYDARBAKSKOE|51.38|58.08|Ni|646|Exploration|Russia|Orenburgskaya oblast'|46
69612|PROMEZHUTOCHNOE|69.40|30.33|Ni|648|Exploration|Russia|Murmanskaya oblast'|46
69662|NORILSK 2|69.28|88.31|Ni|698|Detailed Exploration|Russia|Krasnoyarskiy kray|46
69665|CHERNOHORSKOE|69.21|88.30|Ni|701|Detailed Exploration|Russia|Krasnoyarskiy kray|46
69691|USKANDINSKOE|54.36|85.81|Ni|727|Detailed Exploration|Russia|Kemerovskaya oblast'|46
69719|Sopchuaivench|67.88|32.81|Ni|755|Exploration|Russia|Murmanskaya oblast'|46
69721|SPUTNIK|69.40|30.66|Ni|757|Detailed Exploration|Russia|Murmanskaya oblast'|46
69723|NITTIS-KUMUZHYA-TRAVYANAYA|67.91|32.76|Ni|759|Exploration|Russia|Murmanskaya oblast'|46
69781|Severnoe|56.21|60.26|Ni|817|Detailed Exploration|Russia|Chelyabinskaya oblast'|46
69782|Cheremshanskoe|56.11|60.30|Ni|818|Exploration|Russia|Chelyabinskaya oblast'|46
69783|Sinarskoe|56.08|60.40|Ni|819|Additional Exploration|Russia|Chelyabinskaya oblast'|46
69784|Rogozhinskoe|56.16|60.25|Ni|820|Exploration|Russia|Chelyabinskaya oblast'|46
69785|Sakharinskoe|53.11|59.66|Ni|821|Detailed Exploration|Russia|Chelyabinskaya oblast'|46
69798|CHAIYSKOE|56.31|110.36|Ni|834|Search and Valuation Works|Russia|Respublika Buryatiya|46
69811|VOSTOCHNOE NOVOKIEVSKOE|51.50|58.23|Ni|847|Detailed Exploration|Russia|Orenburgskaya oblast'|46
69902|Lipovskoe|57.38|61.25|Ni|938|Exploration|Russia|Sverdlovskaya oblast'|46
69926|KIEMBAEVSKOE|50.98|59.93|Ni|962|Exploration|Russia|Orenburgskaya oblast'|46
69942|KHOVUAKSINSKOE|51.16|93.73|Ni|978|Exploration|Russia|Respublika Tyva|46
69980|ZHDANOVSKOE|69.40|30.73|Ni|1016|Exploration|Russia|Murmanskaya oblast'|46
69981|KOTSELVAARA-KAMMIKIVI|69.38|30.33|Ni|1017|Exploration|Russia|Murmanskaya oblast'|46
69982|KAULA|69.40|30.31|Ni|1018|Exploration|Russia|Murmanskaya oblast'|46
69983|ZAPOLYARNOE|69.40|30.75|Ni|1019|Exploration|Russia|Murmanskaya oblast'|46
69991|ELIZAVETINSKOE|56.71|60.63|Ni|1027|Exploration|Russia|Sverdlovskaya oblast'|46
69992|Chernoozerskoe|56.05|60.40|Ni|1028|Exploration|Russia|Chelyabinskaya oblast'|46
70002|Novo-Ivanovskoe|56.41|60.23|Ni|1038|Exploration|Russia|Sverdlovskaya oblast'|46
70003|KAIYRAKTINSKOE|51.28|60.18|Ni|1039|Detailed Exploration|Russia|Orenburgskaya oblast'|46
70096|SHELEINSKOE|56.00|60.26|Ni|1132|Exploration|Russia|Chelyabinskaya oblast'|46
70097|KRESTOVSKOE, NOVOE GNEZDO AND BOLNICHNAYA ZALEZH DISTRICT|56.03|60.25|Ni|1133|Additional Exploration|Russia|Chelyabinskaya oblast'|46
70100|GULINSKOE|52.61|60.30|Ni|1136|Exploration|Russia|Chelyabinskaya oblast'|46
70119|VOSTOK|69.08|30.30|Ni|1155|Exploration|Russia|Murmanskaya oblast'|46
70120|Semiletka|69.38|30.33|Ni|1156|Search and Valuation Works|Russia|Murmanskaya oblast'|46
70124|STAROAIYDYRLINSKOE|52.01|59.71|Ni|1160|Additional Exploration|Russia|Orenburgskaya oblast'|46
70160|SEROVSKOE, 3 AND 4 DISTRICT|59.70|60.45|Ni|1196|Exploration|Russia|Sverdlovskaya oblast'|46
70166|SEVERNYIY TUYA-TASH|51.55|58.06|Ni|1202|Exploration|Russia|Orenburgskaya oblast'|46
70175|VERKHNEE|69.40|30.63|Ni|1211|Detailed Exploration|Russia|Murmanskaya oblast'|46
70181|Shanuch|55.30|157.13|Ni|1217|Search and Valuation Works|Russia|Kamchatskaya oblast'|46
70191|TUNDROVOE|69.40|30.66|Ni|1227|Preliminary Exploration|Russia|Murmanskaya oblast'|46
70253|Rogozhinskoe|56.17|60.25|Ni|1289|EXPLORATION OF MINED DEPOSIT|Russia|Chelyabinskaya oblast'|46
70268|Serovskoe|59.72|60.55|Ni|1304|Exploration|Russia|Sverdlovskaya oblast'|46
70364|VERKHNEE|69.40|30.63|Ni|1400|Preliminary Exploration|Russia|Murmanskaya oblast'|46
70611|Krimka|30.84|47.95|Ni, Co|228|Deposit|Ukraine||47
70612|Krimk?vskiy|30.89|47.94|PGE|229|Prospect|Ukraine||47
70613|Kumar?vskiy__3|30.67|47.92|Ni, Cu|230|Prospect|Ukraine||47
70614|Kumari|30.75|47.94|Ni, Co|231|Deposit|Ukraine||47
70615|Kumar?vskiy__1|30.73|47.91|PGE|232|Prospect|Ukraine||47
70685|Oleksand r?vskiy__2|33.97|47.71|PGE|302|Prospect|Ukraine||47
70718|Chortomlitsko-Solen?vskiy|34.10|47.75|PGE|335|Prospect|Ukraine||47
70720|Ust-Kamyanske|34.02|47.70|Ni, Co|337|Deposit|Ukraine||47
70724|Nove__2|34.06|47.67|Ni, Co|341|Deposit|Ukraine||47
70768|B?lozerskiy__2|34.89|47.27|PGE|385|Prospect|Ukraine||47
70980|Elanchitskiy massif|38.22|47.55|PGE|597|Prospect|Ukraine||47
71071|Kamyaniy|27.63|51.54|Ni, Cu|706|Prospect|Ukraine||47
71134|Oktyabrskiy|37.57|47.56|PGE|769|Prospect|Ukraine||47
71301|Prut?vske__2|28.11|50.36|Ni, Cu (PGE, Au)|936|Deposit|Ukraine||47
71302|Prut?vske__1|28.11|50.36|Ni, Cu (PGE, Au)|937|Deposit|Ukraine||47
71305|Bukinskiy|28.43|50.28|PGE|940|Prospect|Ukraine||47
71309|area Todika|28.25|50.18|Ni, Cu|944|Prospect|Ukraine||47
71313|Zal?znyanskiy|28.32|50.13|Ni, Cu|948|Prospect|Ukraine||47
71412|Mal? Kutischa|28.46|49.67|Cr|1047|Deposit|Ukraine||47
71898|area Lotasheve|31.34|48.99|PGE|1533|Prospect|Ukraine||47
71900|P?schaniy|31.25|48.96|PGE|1535|Prospect|Ukraine||47
71974|Pervomayskiy|30.56|48.19|PGE|1609|Prospect|Ukraine||47
71975|Lasch?vske|30.79|48.18|Ni, Co|1610|Deposit|Ukraine||47
71977|Demovyarskiy__2|30.50|48.18|PGE|1612|Prospect|Ukraine||47
71978|Zavodskiy|30.58|48.17|PGE|1613|Prospect|Ukraine||47
71979|Derenyukhske|30.56|48.16|Ni, Co, Fe|1614|Deposit|Ukraine||47
71980|Tarnavitske|30.53|48.15|Ni, Co, Fe|1615|Deposit|Ukraine||47
71985|Tarnavatskiy|30.57|48.07|PGE|1620|Prospect|Ukraine||47
71987|Kamyana Balka|30.70|48.02|Ni, Co|1622|Deposit|Ukraine||47
71988|Grushk?vske__2|30.31|48.33|Ni, Co|1623|Deposit|Ukraine||47
71990|Lipovenk?vske|30.53|48.22|Ni, Co|1625|Deposit|Ukraine||47
71991|Kap?tan?vske__3|30.59|48.21|Ni, Co|1626|Deposit|Ukraine||47
71993|Kap?tan?vske__1|30.61|48.19|Cr|1628|Deposit|Ukraine||47
72039|Pershotravneviy karEr|33.43|48.30|PGE|1674|Prospect|Ukraine||47
72042|Pibnichna mine|33.43|48.27|PGE|1677|Prospect|Ukraine||47
72047|Chervonoyarske|33.89|48.16|Ni, Co|1682|Deposit|Ukraine||47
72054|Tern?vske__1|33.66|48.08|Ni, Co|1689|Deposit|Ukraine||47
72055|Devlad?vske|33.78|48.08|Ni, Co|1690|Deposit|Ukraine||47
72058|Vodyanske|33.70|48.07|Ni, Co|1693|Deposit|Ukraine||47
72073|Karnaukh?vske__1|34.69|48.37|Ni, Co|1708|Deposit|Ukraine||47
72075|Pravdinskiy__2|34.61|48.37|PGE|1710|Prospect|Ukraine||47
72079|Mykolaivske__1|34.82|48.32|Ni, Co|1714|Deposit|Ukraine||47
72080|Pridn?provskiy|34.25|48.31|PGE|1715|Prospect|Ukraine||47
72081|Sukhokhut?rske|34.33|48.30|Ni, Co|1716|Deposit|Ukraine||47
72082|Marivske__1|34.21|48.29|Ni, Cu|1717|Prospect|Ukraine||47
72086|Pavl?vske__3|34.58|48.26|Ni, Co|1721|Deposit|Ukraine||47
72088|Petr?vske__4|34.71|48.23|Ni, Co|1723|Deposit|Ukraine||47
72113|Slavgorodske__1|35.48|48.03|Ni, Co|1748|Deposit|Ukraine||47
72234|Deva|42.32|20.33|Cr|YUG-00029|Old industrial mine, exhausted deposit (Small size deposit, occurrence)|Serbia||48
72235|Trstenik|42.66|20.84|Fe; Ni, Co, Cr|YUG-00030|Deposit of unknown status (Small size deposit, occurrence)|Serbia||48
72236|Gorance|42.11|21.23|Cr|YUG-00033|Deposit of unknown status (Small size deposit, occurrence)|Serbia||48
72243|Lipovac|44.25|20.62|Fe; Ni, Cr|YUG-00051|Dormant deposit (Small size deposit, occurrence)|Serbia||48
72254|Brezna|43.58|19.58|Cr|YUG-00069|Group of  mineral occcurrences (Small size deposit, occurrence)|Serbia||48
72256|Maglic|43.60|20.54|Cr|YUG-00071|Deposit or prospect of unknown status (Small size deposit, occurrence)|Serbia||48
72268|Sip|42.46|20.65|Cr|YUG-00089|Old small-scale mine, exhausted deposit (Small size deposit, occurrence)|Serbia||48
72269|Ostrovica Lojane|42.36|21.50|Cr|YUG-00091|Deposit or prospect of unknown status (Small size deposit, occurrence)|Serbia||48
72350|Glavica|42.55|20.98|Ni; Co|YUG-00026|Old industrial mine, exhausted deposit (Medium size deposit)|Serbia||48
72368|Brezovica|42.24|21.01|Cr|YUG-00090|Deposit or prospect of unknown status (Medium size deposit)|Serbia||48
72370|Veluce|43.54|21.08|Ni; Co|YUG-00095|Dormant deposit (Medium size deposit)|Serbia||48
72396|Rudjinci|43.59|20.88|Ni; Co|YUG-00182|Dormant deposit (Medium size deposit)|Serbia||48
72397|Ba|44.16|20.20|Ni|YUG-00183|Deposit of unknown status (Medium size deposit)|Serbia||48
72402|Mokra Gora|43.80|19.50|Fe; Ni, Cr|YUG-00194|Dormant deposit (Medium size deposit)|Serbia||48
72419|Cikatovo|42.65|20.90|Ni; Co|YUG-00027|Dormant deposit (Large size deposit)|Serbia||48
72425|Bor|44.09|22.09|Cu; Au, Ag, PGE|YUG-00061|Old industrial mine, exhausted deposit (Large size deposit)|Serbia||48
72440|OLD PADDYS PROSPECT|-26.98|132.61|Ni|40||Australia||49
72442|WANKA WANKA PROSPECT|-26.70|132.72|Ni|42||Australia||49
72447|NOINO PROSPECT|-26.46|132.71|Ni|47||Australia||49
72448|DILEMA PROSPECT|-26.38|132.54|Ni|48||Australia||49
72449|ELECTRA PROSPECT|-26.32|132.85|Ni|49||Australia||49
72450|PERENTI PROSPECT|-26.28|132.80|Ni|50||Australia||49
72451|WATERHOLE PROSPECT|-26.37|132.85|Ni|51||Australia||49
72452|ONE STONE PROSPECT|-26.10|132.87|Cr, Ni|52||Australia||49
72453|WITJUTI PROSPECT|-26.05|132.82|Ni|53||Australia||49
72454|KENMORE NO 2 PROSPECT|-26.14|132.81|gemstone (chrysoprase), Cu, Ni|54||Australia||49
72455|KENMORE NO 1 NICKEL PROSPECT|-26.14|132.77|gemstone (chrysoprase), Ni|55||Australia||49
72457|FRAZERS PROSPECT|-26.19|132.54|Cu, Ni|57||Australia||49
72458|MARRYAT NO 2 PROSPECT|-26.18|132.62|Ni|58||Australia||49
72459|MARRYAT NO1 PROSPECT|-26.21|132.75|Ni|59||Australia||49
72461|ALCURRA PROSPECT|-26.22|132.89|Cr, Ni|61||Australia||49
72462|EREMOPHILA PROSPECT|-26.19|132.80|Cr, Ni|62||Australia||49
72463|SOUTH BANK|-26.17|132.75|Ni|63||Australia||49
72464|CAMEL PROSPECT|-26.14|132.75|Ni|64||Australia||49
72465|ECHIDNA PROSPECT|-26.12|132.76|Ni|65||Australia||49
72467|TARLEECARTAGUN HILL|-27.46|130.71|Cr, Ni|67||Australia||49
72470|Claude Hills|-26.00|129.20|Co, Cr, Ni|70||Australia||49
72471|Unnamed|-26.20|129.25|gemstone (chrysoprase), Cr|71||Australia||49
72473|NO 6 MINE|-26.17|129.23|gemstone (chrysoprase), Ni, ornamental stone|73||Australia||49
72474|NO 5 MINE|-26.17|129.24|gemstone (chrysoprase), Ni, ornamental stone|74||Australia||49
72475|NO 4 MINE|-26.00|129.18|gemstone (chrysoprase), Ni, ornamental stone|75||Australia||49
72477|NO 2 MINE|-26.16|129.16|gemstone (chrysoprase), Ni, ornamental stone|77||Australia||49
72478|NO 1 MINE|-26.20|129.16|gemstone (chrysoprase), magnesite, Ni, ornamental stone|78||Australia||49
72646|WATTLETON COOMUNGA|-34.67|135.75|Co, Ni, Zn|247||Australia||49
72673|Unnamed|-34.35|136.00|aggregate, Cr, Ni|274||Australia||49
72754|LAKE BARRY PROSPECT|-30.27|134.27|Ni|356||Australia||49
72755|SKUSE HILL|-30.31|133.55|Ni, Pb|357||Australia||49
72778|ARISTARCHUS GRID|-30.41|133.62|Ni|377||Australia||49
72779|MUL 169|-30.31|133.69|Cr, Ni|378||Australia||49
72782|MUL 50|-30.11|133.58|Au, Cr|381||Australia||49
72789|KIN-7|-30.55|135.29|Ni, Zn|388||Australia||49
72840|PETERLUMBO|-32.74|136.14|Cr, Cu, Pb|439||Australia||49
72849|BRODIE WELL|-32.34|136.25|Cr|448||Australia||49
72850|EDWARDS DAM|-32.37|136.11|Cr|449||Australia||49
72950|Unnamed|-30.77|135.34|Cr, Sn|555||Australia||49
72951|Unnamed|-30.74|135.20|Cr|556||Australia||49
73047|Unnamed|-32.77|140.04|Cr, Ni|704||Australia||49
73052|Unnamed|-32.57|140.12|Ag, Cu, Ni, Pb, Zn|709||Australia||49
73316|ETHIUNDA MINE|-32.04|139.83|Co, Cu, Ni, U, W, wollastonite|973||Australia||49
73317|EASTERN WORKINGS|-32.04|139.84|Co, Cu, Mn, Ni|974||Australia||49
73318|PIPER SHAFT|-32.05|139.83|Co, Cu, Mn, Ni, wollastonite|975||Australia||49
73319|ETHIUDNA EAST COBALT|-32.05|139.85|Co, Cu, Ni, W, wollastonite|976||Australia||49
73367|MOUNT HOWDEN COBALT MINE|-31.92|140.19|Co, Cu, Ni, Pb|1024||Australia||49
73379|BIMBA COPPER MINE|-31.91|140.21|Cu, Ni|1036||Australia||49
73412|PRINCE ALFRED|-35.45|138.66|Ag, Au, Ni|1416||Australia||49
73587|KANAPPA|-34.71|139.21|Ag, Au, Cu, Ni, W|1663||Australia||49
73637|KANAPPA|-34.71|139.21|Ag, Au, Cu, Ni, W|1717||Australia||49
73822|TARLEECARTAGUN HILL OCCURRENCE|-27.46|130.71|Cr, Ni|67|Occurrence|Australia||50
73825|CLAUDE HILLS NICKEL DEPOSIT|-26.00|129.20|Co, Cr, Ni|70|Deposit|Australia||50
73826|Unnamed Occurrence|-26.20|129.25|gemstone (chrysoprase), Cr|71|Occurrence|Australia||50
73828|MOUNT DAVIES NO 6 QUARRY|-26.17|129.23|ornamental stone, Ni, gemstone (chrysoprase), agate|73|Quarry|Australia||50
73829|MOUNT DAVIES NO 5 QUARRY|-26.17|129.24|ornamental stone, gemstone (chrysoprase), Ni, agate|74|Quarry|Australia||50
73830|MOUNT DAVIES NO 4 QUARRY|-26.00|129.18|ornamental stone, gemstone (chrysoprase), Ni, agate|75|Quarry|Australia||50
73832|MOUNT DAVIES NO 2 QUARRY|-26.15|129.17|ornamental stone, gemstone (chrysoprase), Ni, a|77|Quarry|Australia||50
73833|MOUNT DAVIES NO 1 QUARRY|-26.15|129.16|gemstone (chrysoprase), magnesite, Ni, ornamental stone, agate|78|Quarry|Australia||50
73851|MOUNT DAVIES NICKEL DEPOSIT|-26.00|129.18|Ni|5218|Deposit|Australia||50
73852|MOUNT DAVIES NICKEL DEPOSIT|-26.10|129.20|Ni|5219|Deposit|Australia||50
73853|MOUNT DAVIES NICKEL DEPOSIT|-26.18|129.26|Ni|5220|Deposit|Australia||50
73869|OLD PADDYS PROSPECT|-26.98|132.61|Ni|40|Prospect|Australia||51
73871|WANKA WANKA PROSPECT|-26.70|132.72|Ni, Cu|42|Prospect|Australia||51
73876|NOINO PROSPECT|-26.46|132.71|Ni|47|Prospect|Australia||51
73877|DILEMA PROSPECT|-26.38|132.54|Ni|48|Prospect|Australia||51
73878|ELECTRA PROSPECT|-26.32|132.85|Ni|49|Prospect|Australia||51
73879|PERENTI PROSPECT|-26.28|132.80|Ni|50|Prospect|Australia||51
73880|WATERHOLE PROSPECT|-26.37|132.85|Ni|51|Prospect|Australia||51
73881|ONE STONE PROSPECT|-26.10|132.87|Cr, Ni|52|Prospect|Australia||51
73882|WITJUTI PROSPECT|-26.05|132.82|Ni|53|Prospect|Australia||51
73883|KENMORE NO.2 COPPER PROSPECT|-26.14|132.81|gemstone (chrysoprase), Cu, Ni|54|Prospect|Australia||51
73884|KENMORE NO.1 NICKEL PROSPECT|-26.14|132.77|gemstone (chrysoprase), Ni, Cu|55|Prospect|Australia||51
73886|FRAZERS PROSPECT|-26.19|132.54|Cu, Ni|57|Prospect|Australia||51
73887|MARRYAT 2 PROSPECT|-26.18|132.62|Ni|58|Prospect|Australia||51
73888|MARRYAT 1 PROSPECT|-26.21|132.75|Ni|59|Prospect|Australia||51
73890|ALCURRA PROSPECT|-26.22|132.89|Ni, Cr|61|Prospect|Australia||51
73891|EREMOPHILA PROSPECT|-26.19|132.80|Cr, Ni|62|Prospect|Australia||51
73892|SOUTH BANK NICKEL PROSPECT|-26.17|132.75|Ni|63|Prospect|Australia||51
73893|CAMEL PROSPECT|-26.14|132.75|Ni|64|Prospect|Australia||51
73894|ECHIDNA PROSPECT|-26.12|132.76|Ni|65|Prospect|Australia||51
74063|WATTLETON COOMUNGA OCCURRENCE|-34.67|135.75|Co, Ni, Zn|247|Occurrence|Australia||51
74090|UNNAMED QUARRY|-34.35|136.00|aggregate, Cr, Ni|274|Quarry|Australia||51
74171|LAKE BARRY NICKEL PROSPECT|-30.27|134.27|Ni|356|Prospect|Australia||51
74172|SKUSE HILL OCCURRENCE|-30.31|133.55|Pb, Ni|357|Occurrence|Australia||51
